"Incident ID","Incident Date",State,"City Or County",Address,"Victims Killed","Victims Injured","Suspects Killed","Suspects Injured","Suspects Arrested",Operations
3101473,"December 24, 2024",Pennsylvania,Philadelphia,"C St and Roosevelt Blvd",1,0,0,0,0,N/A
3102441,"December 24, 2024",Texas,Pasadena,"4102 Young St",1,0,0,0,1,N/A
3101345,"December 24, 2024",Ohio,Middletown,"1074 Park Ln",0,0,1,0,0,N/A
3101605,"December 24, 2024",Delaware,Dover,"Willis Rd and N Little Creek Rd",1,0,0,0,2,N/A
3101914,"December 24, 2024","North Carolina",Kannapolis,"303 Windy Rush Rd",1,0,0,0,0,N/A
3101347,"December 24, 2024",Illinois,Chicago,"5700 block of S Michigan Ave",1,0,0,0,0,N/A
3101208,"December 24, 2024",Indiana,Logansport,"3000 block of W County Rd 500 S",0,0,1,0,0,N/A
3101693,"December 24, 2024",Michigan,Oxford,"400 block of Ray Rd",1,2,0,0,1,N/A
3101766,"December 24, 2024",California,Vallejo,"200 block of Broadway",1,0,0,0,0,N/A
3101850,"December 24, 2024",Georgia,Roswell,"S Atlanta St and Azalea Dr",1,0,0,0,0,N/A
3101852,"December 24, 2024",Georgia,Atlanta,"1113 Smith St SW",1,0,0,0,0,N/A
3101336,"December 24, 2024","South Carolina",Columbia,"264 Harbison Blvd",1,0,0,0,0,N/A
3102389,"December 24, 2024","North Carolina",Shannon,"100 block of Nettie Rd",1,0,0,0,1,N/A
3101105,"December 24, 2024",Nebraska,Lincoln,"1431 Hilltop Rd",1,0,0,0,1,N/A
3101727,"December 24, 2024",California,Fresno,"1200 block of W Cortland Ave",0,0,1,0,0,N/A
3102813,"December 24, 2024",California,Niland,"Rosalie Dr",2,0,0,0,1,N/A
3102137,"December 24, 2024",Arizona,Phoenix,"N 4th Ave and W Clarendon Ave",1,0,0,0,0,N/A
3102035,"December 24, 2024",Connecticut,"New Haven","Beers St and Edgewood Ave",1,0,0,0,1,N/A
3101610,"December 24, 2024",Texas,"Fort Worth","7513 Berrenda Dr",1,2,0,0,0,N/A
3102110,"December 24, 2024",Missouri,"High Ridge","6400 block of Missouri PP",1,0,0,0,1,N/A
3120664,"December 24, 2024","New Mexico",Albuquerque,"4540 Carlisle Blvd NE",1,0,0,0,0,N/A
3101272,"December 24, 2024",Tennessee,Chattanooga,"7737 E Brainerd Rd",1,0,0,0,0,N/A
3100890,"December 24, 2024",Maryland,Baltimore,"1901 N Forrest Park Ave",1,1,0,0,0,N/A
3103397,"December 24, 2024",Pennsylvania,Butler,"Crosslands Rd",1,0,0,0,1,N/A
3101487,"December 24, 2024",Pennsylvania,York,"1100 block of N George St",1,0,0,0,0,N/A
3101506,"December 24, 2024",Pennsylvania,Manchester,"4309 N George St Ext",1,0,0,0,2,N/A
3103363,"December 24, 2024",Indiana,"New Albany","4723 Grant Line Rd",1,0,0,0,1,N/A
3101711,"December 24, 2024","North Carolina",Fayetteville,"500 block of Candleberry Ct",1,0,0,0,0,N/A
3101432,"December 24, 2024",Ohio,Cleveland,"3200 block of E 126th St",1,0,0,0,0,N/A
3100652,"December 23, 2024",Illinois,Chicago,"24 S Kostner Ave",1,2,0,0,0,N/A
3101498,"December 23, 2024","North Carolina","Mount Airy","165 King Park Cir",1,1,1,0,0,N/A
3101080,"December 23, 2024",Missouri,"Saint Louis","3600 block of Minnesota Ave",1,0,0,0,2,N/A
3138186,"December 23, 2024",Pennsylvania,"Mount Pocono","Brookeville Terrace",0,0,1,0,0,N/A
3100859,"December 23, 2024",Louisiana,"Baton Rouge","15958 Old Hammond Hwy",1,0,0,0,1,N/A
3101165,"December 23, 2024",Michigan,Detroit,"McClellan Ave and Lessing St",1,0,0,1,1,N/A
3100766,"December 23, 2024",Mississippi,Newton,"800 block of W Church St",1,0,0,0,2,N/A
3100556,"December 23, 2024",Oregon,Chiloquin,"46000 US-97",0,0,1,0,0,N/A
3101129,"December 23, 2024",Florida,"Delray Beach","24 NW 8th Ave",1,0,0,0,1,N/A
3100980,"December 23, 2024",Arizona,Phoenix,"4001 W Camelback Rd",1,0,0,0,1,N/A
3101405,"December 23, 2024",Texas,Dallas,"7500 block of Chaucer Pl",1,0,0,0,1,N/A
3100420,"December 23, 2024","North Carolina",Greensboro,"4709 Lawndale Dr",1,0,0,0,1,N/A
3100762,"December 23, 2024","South Carolina",Gaffney,"101 Bouvier Way",1,0,0,0,0,N/A
3100436,"December 23, 2024",California,Stockton,"6700 block of Mount Elbrus Way",1,0,0,0,0,N/A
3104661,"December 23, 2024",California,Perris,"2500 block of Spectacular Bid St",1,0,0,0,1,N/A
3101790,"December 23, 2024",Florida,"Lehigh Acres","Nora Ave",1,0,1,0,0,N/A
3101135,"December 23, 2024",Florida,Pensacola,"7900 block of Rouse Dr",1,0,0,0,0,N/A
3100483,"December 23, 2024","North Carolina",Durham,"Commons Blvd and E Carver St",1,0,0,0,0,N/A
3100916,"December 23, 2024",Arizona,Phoenix,"N 52nd Ave and W Almeria Rd",1,0,0,0,2,N/A
3100336,"December 23, 2024","New Mexico",Albuquerque,"7100 block of Menaul Blvd NE",1,0,0,0,2,N/A
3101176,"December 23, 2024",Florida,"Saint Petersburg","1051 3rd Ave N",1,0,0,0,0,N/A
3101044,"December 23, 2024",Nevada,"Las Vegas","940 W Owens Ave",1,1,0,0,1,N/A
3100987,"December 23, 2024",Alabama,Jemison,"Co Rd 42",1,0,0,0,1,N/A
3101750,"December 23, 2024",California,"San Francisco","Jerrold St and Toland St",1,0,0,0,0,N/A
3101812,"December 23, 2024",Texas,"San Antonio","14300 block of Gunsight Pass",1,0,0,0,1,N/A
3100644,"December 23, 2024",Michigan,Detroit,"9200 block of Kercheval Ave",1,0,0,0,1,N/A
3101709,"December 23, 2024","North Carolina",Fayetteville,"4600 block of Gardenwood Ct",1,0,0,0,0,N/A
3134740,"December 23, 2024",Illinois,Chicago,"900 block of E 78th St",1,0,0,0,0,N/A
3101267,"December 23, 2024",Kentucky,Lily,"511 Vanzant Rd",1,0,0,0,0,N/A
3100970,"December 23, 2024",Arizona,Phoenix,"6542 N 17th Ave",1,0,0,0,1,N/A
3100931,"December 23, 2024",Texas,"Fort Worth","2300 block of Sanborn St",1,0,0,0,1,N/A
3100730,"December 23, 2024","New York","Corona (Queens)","Oak Ave and 163rd St",1,0,0,0,0,N/A
3101535,"December 23, 2024",Alabama,"Birmingham (Center Point)","200 block of Polly Reed Rd",1,0,0,0,0,N/A
3105539,"December 23, 2024",Mississippi,Coffeeville,"Tennessee St",1,0,0,0,0,N/A
3112873,"December 23, 2024",Oregon,Salem,"3000 block of Lancaster Dr SE",1,0,0,0,1,N/A
3100476,"December 23, 2024",Wisconsin,Milwaukee,"3815 W Nash St",2,0,0,0,1,N/A
3100692,"December 23, 2024",Alabama,Hartselle,"Thompson Rd and Byrd Rd",0,0,1,0,0,N/A
3102672,"December 23, 2024",Texas,Center,N/A,1,0,0,0,1,N/A
3101477,"December 23, 2024",Ohio,Cleveland,"10400 block of Cliff Dr",1,0,0,0,0,N/A
3101521,"December 23, 2024",Illinois,Morris,"600 block of Armstrong St",1,0,0,0,1,N/A
3101981,"December 22, 2024",Illinois,Waukegan,"S Park Ave and Water St",1,0,0,0,0,N/A
3099956,"December 22, 2024",Ohio,Akron,"1900 block of Garden Ct",0,0,1,0,0,N/A
3099986,"December 22, 2024",Ohio,Cleveland,"2600 block of E 71st St",1,0,0,0,0,N/A
3100495,"December 22, 2024",Florida,"Homestead (Princeton)","11200 SW 248th St",1,1,0,0,2,N/A
3100184,"December 22, 2024",Tennessee,Memphis,"4400 block of Crescent Park Dr",1,0,0,0,0,N/A
3100086,"December 22, 2024",Texas,Houston,"130 Mitchell Rd",1,2,0,0,1,N/A
3100562,"December 22, 2024",Georgia,Macon,"600 block of Williams St E",1,1,0,0,0,N/A
3100123,"December 22, 2024",Georgia,Atlanta,"2092 Wilson Ave",1,0,0,0,0,N/A
3100708,"December 22, 2024",Delaware,"New Castle","3 Memorial Dr",1,0,0,0,1,N/A
3100529,"December 22, 2024",California,Woodland,"Powers Cir and Baird Ct",1,0,0,0,1,N/A
3101206,"December 22, 2024","District of Columbia",Washington,"2200 block of Q St SE",1,0,0,0,0,N/A
3100590,"December 22, 2024",Georgia,Columbus,"1300 block of Floyd Rd",1,0,0,0,1,N/A
3101199,"December 22, 2024",Georgia,Lumpkin,"Matilda St",1,0,0,0,1,N/A
3100516,"December 22, 2024",Florida,Tampa,"9400 block of N Brooks St",1,0,0,0,1,N/A
3101178,"December 22, 2024",Virginia,Richmond,"11280 Patterson Ave",1,0,0,0,0,N/A
3100393,"December 22, 2024","New Jersey","East Orange","N Arlington Ave and New St",1,0,0,0,0,N/A
3100410,"December 22, 2024",Nevada,"North Las Vegas","100 block of E Rome Blvd",1,0,0,0,1,N/A
3100232,"December 22, 2024",Texas,Houston,"5329 Higgins St",1,0,0,0,0,N/A
3111421,"December 22, 2024","South Carolina",Salters,"Driffin Rd",1,0,0,0,3,N/A
3100808,"December 22, 2024",Texas,Houston,"5145 Higgins St",1,0,0,0,0,N/A
3100291,"December 22, 2024",Illinois,Chicago,"2300 block of E 93rd St",1,0,0,0,0,N/A
3100246,"December 22, 2024",Illinois,Peoria,"300 block of E Arcadia Ave",1,0,0,0,1,N/A
3100387,"December 22, 2024","New Jersey",Trenton,"S Cook Ave and Winder Ave",1,0,0,0,1,N/A
3100465,"December 22, 2024",Florida,Jacksonville,"9055 New Kings Rd",1,0,0,0,2,N/A
3100533,"December 22, 2024",California,"Moreno Valley","13000 block of Leota Ct",1,0,0,0,0,N/A
3100405,"December 22, 2024",Nevada,"Las Vegas","3100 block of Cipro Ave",1,0,0,0,1,N/A
3099893,"December 22, 2024",Arizona,Glendale,"59th Ave and W Greenway Rd",1,0,0,0,1,N/A
3100521,"December 22, 2024",Alabama,Robertsdale,"Old Spanish Trail and Baldwin Beach Express",0,0,1,0,0,N/A
3101445,"December 22, 2024",Pennsylvania,Manor,"133 Frederick Dr",1,0,1,0,0,N/A
3100824,"December 22, 2024",Alabama,Montgomery,"4400 block of Virginia Loop Rd",1,0,0,0,0,N/A
3100656,"December 22, 2024",Tennessee,Nashville,"2400 block of 26th Ave N",1,0,0,0,0,N/A
3100621,"December 22, 2024",Kentucky,Paducah,"N 8th St and Campbell St",0,0,1,0,0,N/A
3100031,"December 21, 2024",Illinois,Danville,"N Collett St and E Williams St",1,0,0,0,0,N/A
3099455,"December 21, 2024",Minnesota,Mankato,"500 block of E Walnut St",1,0,0,0,1,N/A
3100018,"December 21, 2024","New York",Bronx,"1295 Rodman Pl",1,0,0,0,1,N/A
3099551,"December 21, 2024",Texas,Spring,"28803 Birnham Woods Dr",1,0,0,0,1,N/A
3100112,"December 21, 2024",Georgia,Norcross,"1143 Creeldale Dr NW",1,0,0,0,0,N/A
3100052,"December 21, 2024",Texas,Dallas,"9000 block of Sovereign Row",1,0,0,0,0,N/A
3099601,"December 21, 2024",Tennessee,Memphis,"3700 block of Maple Leaf Cove",1,1,0,0,1,N/A
3099667,"December 21, 2024",Ohio,Cleveland,"230 Euclid Ave",1,0,0,0,2,N/A
3099575,"December 21, 2024",Tennessee,Erwin,"600 block of Maple Ave",0,0,1,0,0,N/A
3100317,"December 21, 2024",Arizona,Peoria,"8405 W Olive Ave",1,0,0,0,1,N/A
3099693,"December 21, 2024",Texas,Houston,"5609 Aldine Bender Rd",1,0,0,0,1,N/A
3100893,"December 21, 2024",Texas,Houston,"10647 Jordan Heights Dr",1,0,0,1,1,N/A
3100109,"December 21, 2024",California,Carson,"1400 block of Abbottson St",1,0,0,0,0,N/A
3100513,"December 21, 2024",Michigan,Warren,"23008 Dequindre Rd",1,0,0,0,1,N/A
3099300,"December 21, 2024",Arkansas,"Pine Bluff","200 block of S Sycamore St",1,0,0,0,0,N/A
3099604,"December 21, 2024",Maryland,"Capitol Heights","Walker Mill Rd and Karen Blvd",1,0,0,0,0,N/A
3100579,"December 21, 2024",Georgia,Statesboro,"Waters Cemetery Rd",1,1,0,0,1,N/A
3099913,"December 21, 2024",Florida,Sopchoppy,"300 block of Harms Rd",0,0,1,0,0,N/A
3100072,"December 21, 2024",Texas,"San Antonio","S Brazos St and San Fernando St",1,0,0,0,0,N/A
3099503,"December 21, 2024",Virginia,Portsmouth,"1800 block of Garrett St",1,0,0,0,0,N/A
3105904,"December 21, 2024",Oklahoma,Ardmore,"300 Sunset Dr SW",1,0,0,0,1,N/A
3099886,"December 21, 2024",Florida,Orlando,"500 block of Hungerford Blvd",1,0,0,0,0,N/A
3099474,"December 21, 2024",Illinois,"Buffalo Grove","50 block of Old Oak Dr",0,0,1,0,0,N/A
3099654,"December 21, 2024",California,Stockton,"200 block of Carson Pl",1,0,0,0,0,N/A
3100001,"December 21, 2024","North Carolina",Woodleaf,"137 Hardy Ln",1,0,0,0,1,N/A
3100048,"December 21, 2024",California,"San Diego","3133 54th St",1,0,0,0,0,N/A
3100013,"December 21, 2024","North Carolina",Goldsboro,"400 block of E Walnut St",1,0,0,0,0,N/A
3099842,"December 21, 2024",Mississippi,Shannon,"773 Romie Hill Ave",1,0,0,0,1,N/A
3099440,"December 21, 2024","South Carolina",Greenwood,"2002 Hwy 72 221 E",1,0,0,0,1,N/A
3100427,"December 21, 2024","North Carolina",Sanford,"3810 Poplar Springs Church Rd",0,0,1,0,0,N/A
3099949,"December 21, 2024","North Carolina",Laurinburg,"1609 US-15",1,0,0,0,1,N/A
3099999,"December 21, 2024",Ohio,Reynoldsburg,"7000 block of Tussing Rd",1,0,0,0,1,N/A
3099432,"December 21, 2024",Illinois,Chicago,"8455 S Kingston Ave",1,0,0,0,0,N/A
3099272,"December 21, 2024",Illinois,Chicago,"1757 E 67th St",1,1,0,0,0,N/A
3100016,"December 21, 2024",Texas,"El Paso","9435 Diana Dr",1,0,0,0,1,N/A
3100212,"December 21, 2024",Texas,Austin,"2504 Huntwick Dr",1,0,0,0,1,N/A
3099677,"December 21, 2024",Texas,Killeen,"2100 S W S Young Dr",0,0,1,0,0,N/A
3099618,"December 21, 2024",Louisiana,"Baton Rouge","1100 block of N 36th St",1,0,0,0,0,N/A
3099954,"December 21, 2024","New Mexico",Albuquerque,"13000 block of Turquoise Ave NE",1,0,0,0,0,N/A
3099834,"December 21, 2024",Oklahoma,Tulsa,"66th St N and N Utica Ave",1,0,0,0,1,N/A
3099699,"December 21, 2024",Pennsylvania,Duquesne,"S 5th St and Viola Ave",1,0,0,0,0,N/A
3099449,"December 21, 2024",Mississippi,Waveland,"803 US-90",1,1,0,0,1,N/A
3100840,"December 21, 2024",Arkansas,Augusta,"200 block of Hough St",1,0,0,0,0,N/A
3099823,"December 21, 2024",Kentucky,Louisville,"2200 block of Garland Ave",2,3,0,0,1,N/A
3100176,"December 21, 2024",Louisiana,"Hammond (Baptist)","44187 S Baptist Rd",0,0,1,0,0,N/A
3099697,"December 21, 2024",Arkansas,"North Little Rock","1300 block of Division St",1,0,0,0,1,N/A
3100260,"December 21, 2024",Wisconsin,"Chippewa Falls (Lafayette)","N 130th Ave and 50th Ave",0,0,1,0,0,N/A
3098980,"December 20, 2024",Ohio,"Columbus (Gahanna)","321 Stoneridge Ln",1,0,0,0,1,N/A
3099540,"December 20, 2024",Ohio,Masury,"545 Lucy St",1,0,0,1,1,N/A
3099480,"December 20, 2024",California,Stockton,"400 block of E Bianchi Rd",1,0,0,0,1,N/A
3100547,"December 20, 2024",California,"Running Springs (Arrowbear Lake)",N/A,1,0,0,0,0,N/A
3098808,"December 20, 2024","North Carolina","Snow Hill","Royce Dr",1,0,0,0,1,N/A
3099489,"December 20, 2024","North Carolina",Cary,"201 Fenton Gateway Dr",1,0,0,0,1,N/A
3098530,"December 20, 2024",Tennessee,Livingston,"315 Airport Rd",0,2,1,0,0,N/A
3099323,"December 20, 2024",Oklahoma,"Oklahoma City","6600 block of Bayberry Dr",1,2,1,0,0,N/A
3099356,"December 20, 2024",Nevada,Reno,"3000 block of Kietzke Ln",1,0,0,0,1,N/A
3098585,"December 20, 2024",California,"San Francisco","185 Post St",0,0,1,0,0,N/A
3098697,"December 20, 2024",Florida,Tampa,"3700 block of Patina Dr",1,0,0,0,0,N/A
3098970,"December 20, 2024",Mississippi,Greenville,"400 block of Cedar St",1,0,0,0,0,N/A
3100050,"December 20, 2024",Texas,"Fort Worth","3100 block of Canberra Ct",1,0,0,0,0,N/A
3100442,"December 20, 2024",Texas,Houston,"3135 Akard St",1,0,0,0,1,N/A
3099453,"December 20, 2024","North Carolina",Clyde,"Fall Branch Rd",0,0,1,0,0,N/A
3099631,"December 20, 2024",California,Altadena,"717 W Sacramento St",2,0,0,0,1,N/A
3099649,"December 20, 2024",California,Stanton,"Orangewood Ave and Court St",1,1,0,0,0,N/A
3098816,"December 20, 2024","North Carolina",Lumberton,"5070 Fayetteville Rd",1,0,0,0,1,N/A
3099639,"December 20, 2024",California,Oakland,"300 block of Fairmount Ave",2,0,0,0,1,N/A
3100224,"December 20, 2024",Texas,Cypress,"7800 block of Galleon Field Ln",1,0,0,0,1,N/A
3099391,"December 20, 2024",Missouri,"La Belle","213 N 3rd St",0,0,1,0,0,N/A
3098990,"December 20, 2024",Maryland,"White Plains","7300 block of Tottenham Dr",0,0,1,0,0,N/A
3099382,"December 20, 2024","New Jersey",Clifton,"Lakeview Ave and Merselis Ave",1,0,0,0,1,N/A
3099320,"December 20, 2024",Oklahoma,Muskogee,"S B St and Independence Ave",1,0,0,0,0,N/A
3099335,"December 20, 2024",Oklahoma,"Oklahoma City","NW 4th St and N Kentucky Ave",1,0,0,0,1,N/A
3100253,"December 20, 2024",Alabama,Quinton,"2727 McCarty Town Rd",1,0,0,0,1,N/A
3099609,"December 20, 2024",Oregon,Bonanza,"Keno Springs Rd",2,0,1,0,0,N/A
3099714,"December 20, 2024",Pennsylvania,Philadelphia,"1600 block of N 56th St",1,0,0,0,0,N/A
3102284,"December 20, 2024",Mississippi,Biloxi,"2300 block of Arbor Dr",1,1,1,0,0,N/A
3098846,"December 20, 2024",Texas,Houston,"2909 Westridge St",2,0,0,0,0,N/A
3099063,"December 20, 2024",Ohio,"Dayton (Trotwood)","Shiloh Springs Rd and Olive Rd",0,1,1,0,0,N/A
3098275,"December 19, 2024",Georgia,Albany,"1000 block of E Fourth Ave",1,0,1,0,0,N/A
3098306,"December 19, 2024",Alabama,Montgomery,"100 block of W Fred D Gray Ave",1,0,0,0,0,N/A
3098197,"December 19, 2024","New York","Corona (Queens)","41-19 Haight St",1,1,0,0,0,N/A
3098727,"December 19, 2024",Minnesota,Minneapolis,"3500 block of N Penn Ave",1,0,0,0,0,N/A
3098168,"December 19, 2024",Ohio,Columbus,"700 block of Noe Bixby Rd",1,0,0,0,1,N/A
3098440,"December 19, 2024",Indiana,Indianapolis,"300 block of S Warman Ave",0,1,1,0,0,N/A
3098362,"December 19, 2024",Pennsylvania,Chambersburg,"200 block of Southgate Mall",1,0,0,0,1,N/A
3098092,"December 19, 2024",Tennessee,Knoxville,"2900 block of Washington Pike",1,1,0,0,1,N/A
3098045,"December 19, 2024","North Carolina","High Point","930 Mall Loop Rd",0,0,1,0,0,N/A
3098739,"December 19, 2024",California,"Los Angeles","Alameda St and E 15th St",1,0,0,0,0,N/A
3098321,"December 19, 2024",Pennsylvania,Philadelphia,"1800 block of W Diamond St",2,0,0,0,1,N/A
3102170,"December 19, 2024",Florida,Homosassa,"S Scarlet Oak Terrace",1,0,0,0,3,N/A
3098506,"December 19, 2024",Arkansas,Paragould,"US-412 and Co Rd 808",0,0,1,0,0,N/A
3098958,"December 19, 2024",Michigan,Detroit,"10000 block of Greenfield Rd",1,0,0,0,0,N/A
3098670,"December 19, 2024",Florida,Altha,"Shumans Ferry Rd",1,0,0,0,0,N/A
3097835,"December 19, 2024",Arizona,Phoenix,"N 32nd St and E Greenway Rd",1,0,0,0,1,N/A
3098583,"December 19, 2024",Hawaii,Waianae,"Maliona St",1,0,0,0,3,N/A
3097961,"December 19, 2024","New York",Bronx,"E 175th St and Monroe Ave",1,0,0,0,0,N/A
3098489,"December 19, 2024",California,"Los Angeles","4510 W 23rd St",1,0,0,0,0,N/A
3098523,"December 19, 2024","New Jersey",Newark,"Alexander St",1,0,0,0,0,N/A
3098655,"December 19, 2024",Mississippi,Ethel,"2053 Drake St",1,0,0,0,1,N/A
3098414,"December 19, 2024",Idaho,Filer,"4319 N 2575 E",0,0,1,0,0,N/A
3098394,"December 19, 2024",Mississippi,Meridian,"200 N Hills St",1,0,0,0,1,N/A
3098155,"December 19, 2024",Ohio,"Columbus (Gahanna)","665 Taylor Rd",0,0,1,0,0,N/A
3098520,"December 19, 2024",Indiana,Jasper,"951 Wernsing Rd",1,0,0,0,1,N/A
3097309,"December 18, 2024","District of Columbia",Washington,"2600 block of Stanton Rd SE",1,0,0,0,0,N/A
3097414,"December 18, 2024",Alabama,Florence,"2700 block of Huntsville Rd",1,0,0,0,0,N/A
3097671,"December 18, 2024",Kentucky,Grayson,"500 block of Damron Mayo Rd",1,0,0,0,0,N/A
3098780,"December 18, 2024",Louisiana,Addis,"Sid Richardson Rd",1,0,0,0,1,N/A
3147046,"December 18, 2024",Missouri,"Saint Louis","6500 block of Minnesota Ave",1,0,0,0,2,N/A
3098173,"December 18, 2024",Ohio,Toledo,"200 block of Winthrop St",1,0,0,0,1,N/A
3097220,"December 18, 2024",Michigan,Detroit,"Fairfield St and Chalfonte St",1,0,0,0,0,N/A
3097626,"December 18, 2024",Pennsylvania,Philadelphia,"2700 block of N Dover St",1,0,0,0,0,N/A
3097476,"December 18, 2024",Indiana,Avon,"200 block of Fairmount Ct",1,0,0,0,0,N/A
3097065,"December 18, 2024",Georgia,Fairburn,"7701 Bellmist Dr",2,0,0,0,1,N/A
3098229,"December 18, 2024",Tennessee,"Arlington (Lakeland)","9800 block of Justin Lake Cove",1,0,0,0,1,N/A
3099264,"December 18, 2024",Virginia,Richmond,"3400 block of Walmsley Blvd",1,0,0,0,0,N/A
3097226,"December 18, 2024",Texas,Houston,"Wickersham Ln",1,0,0,0,0,N/A
3098199,"December 18, 2024",Texas,Houston,"4679 Weaver Rd",0,0,1,0,0,N/A
3097036,"December 18, 2024",Georgia,Columbus,"1142 Celia Dr",1,0,0,0,1,N/A
3098408,"December 18, 2024",Texas,Gonzales,"N Church St",0,0,1,0,0,N/A
3097725,"December 18, 2024",Indiana,Gary,"1100 block of N Warren St",1,1,0,0,0,N/A
3100616,"December 18, 2024",Maryland,Hughesville,"6800 block of Swann Gate Pl",1,0,0,0,0,N/A
3097837,"December 18, 2024",Illinois,Mahomet,"1106 Riverside Ct",3,0,1,0,0,N/A
3096908,"December 18, 2024",Florida,"Saint Petersburg","1345 34th St S",1,0,0,0,1,N/A
3097970,"December 18, 2024","New York",Amsterdam,"60 James St",1,0,0,0,2,N/A
3096711,"December 18, 2024",California,"Los Angeles","E 6th St and S Grande Vista Ave",1,0,0,0,1,N/A
3098466,"December 18, 2024",Colorado,Westminster,"14700 block of Orchard Pkwy",1,0,0,0,0,N/A
3097791,"December 18, 2024",Florida,"Boca Raton","NW 2nd St and NW 2nd Ave",0,0,1,0,0,N/A
3097931,"December 18, 2024",Florida,"Saint Petersburg","11850 Dr Martin Luther King Jr St N",1,0,0,0,1,N/A
